,id_str,file_loc,ring
1554,101848,data/gzd5/images/J095/J095713.19-031007.9.jpg,0
2116,35882,data/gzd5/images/J013/J013546.30-084412.2.jpg,0
67,67,data/gzd5/images/J134/J134822.64-004601.0.jpg,1
481,481,data/gzd5/images/J091/J091206.46+155445.1.jpg,1
832,832,data/gzd5/images/J092/J092318.49+013457.0.jpg,1
122,122,data/gzd5/images/J145/J145242.28+272203.8.jpg,1
770,770,data/gzd5/images/J151/J151108.42+314600.9.jpg,1
1004,1004,data/gzd5/images/J130/J130229.58+205509.1.jpg,1
528,528,data/gzd5/images/J114/J114751.21-015606.2.jpg,1
1150,1150,data/gzd5/images/J145/J145502.19+173542.1.jpg,1
921,921,data/gzd5/images/J093/J093855.79+104613.3.jpg,1
721,721,data/gzd5/images/J114/J114059.70+210035.2.jpg,1
37,37,data/gzd5/images/J142/J142120.06+253614.6.jpg,1
606,606,data/gzd5/images/J144/J144800.24-001802.7.jpg,1
1482,12321,data/gzd5/images/J134/J134357.36+293856.4.jpg,0
85,85,data/gzd5/images/J103/J103509.40+250217.1.jpg,1
608,608,data/gzd5/images/J075/J075634.42+133829.6.jpg,1
599,599,data/gzd5/images/J160/J160213.01+162534.4.jpg,1
730,730,data/gzd5/images/J130/J130604.01+002049.4.jpg,1
301,301,data/gzd5/images/J133/J133139.61+104949.9.jpg,1
1942,6121,data/gzd5/images/J151/J151844.67+004223.3.jpg,0
675,675,data/gzd5/images/J133/J133340.61-024432.1.jpg,1
273,273,data/gzd5/images/J150/J150004.51+194640.8.jpg,1
1694,177342,data/gzd5/images/J141/J141229.89+083852.5.jpg,0
1917,167954,data/gzd5/images/J113/J113044.09+085007.6.jpg,0
1827,173429,data/gzd5/images/J132/J132122.30+011304.5.jpg,0
1441,174242,data/gzd5/images/J005/J005624.63-003303.1.jpg,0
1919,8973,data/gzd5/images/J092/J092029.87+125015.7.jpg,0
2399,142939,data/gzd5/images/J085/J085426.94+192317.5.jpg,0
838,838,data/gzd5/images/J084/J084319.02+163332.4.jpg,1
643,643,data/gzd5/images/J140/J140756.07+101016.4.jpg,1
1897,173629,data/gzd5/images/J023/J023051.49+035109.0.jpg,0
197,197,data/gzd5/images/J142/J142521.57+251047.1.jpg,1
2107,117269,data/gzd5/images/J095/J095940.69-024425.9.jpg,0
1887,30962,data/gzd5/images/J141/J141657.55+101453.6.jpg,0
2121,122176,data/gzd5/images/J141/J141421.09+190259.7.jpg,0
90,90,data/gzd5/images/J124/J124657.13+170831.2.jpg,1
2267,157417,data/gzd5/images/J122/J122716.93+160128.0.jpg,0
10,10,data/gzd5/images/J141/J141426.25+283017.4.jpg,1
632,632,data/gzd5/images/J163/J163821.69+251111.5.jpg,1
1697,45033,data/gzd5/images/J095/J095820.97+153732.8.jpg,0
995,995,data/gzd5/images/J154/J154638.93+081948.1.jpg,1
51,51,data/gzd5/images/J104/J104950.24+011216.6.jpg,1
1931,162934,data/gzd5/images/J084/J084955.91+290115.3.jpg,0
1797,21067,data/gzd5/images/J144/J144039.96-051202.6.jpg,0
1311,49897,data/gzd5/images/J103/J103610.69+060957.9.jpg,0
34,34,data/gzd5/images/J144/J144219.96+191130.6.jpg,1
211,211,data/gzd5/images/J150/J150444.72+281112.4.jpg,1
1254,60548,data/gzd5/images/J135/J135800.56+284422.4.jpg,0
840,840,data/gzd5/images/J100/J100951.20+033250.4.jpg,1
381,381,data/gzd5/images/J142/J142604.99+193224.1.jpg,1
836,836,data/gzd5/images/J092/J092533.25+044053.7.jpg,1
2290,152102,data/gzd5/images/J095/J095928.02+011143.6.jpg,0
2222,179265,data/gzd5/images/J100/J100136.65+134458.5.jpg,0
1334,96320,data/gzd5/images/J110/J110221.47+164748.9.jpg,0
1337,60995,data/gzd5/images/J150/J150116.63+284403.4.jpg,0
1411,98061,data/gzd5/images/J005/J005544.97+003517.6.jpg,0
1129,1129,data/gzd5/images/J151/J151203.62+295144.7.jpg,1
931,931,data/gzd5/images/J125/J125945.50+070615.3.jpg,1
107,107,data/gzd5/images/J103/J103208.90+113747.7.jpg,1
2475,129433,data/gzd5/images/J144/J144153.94+062717.1.jpg,0
1244,81341,data/gzd5/images/J010/J010020.41+002657.5.jpg,0
989,989,data/gzd5/images/J143/J143653.02+120940.5.jpg,1
1462,110022,data/gzd5/images/J154/J154252.23+275620.4.jpg,0
306,306,data/gzd5/images/J121/J121407.37+163028.2.jpg,1
1321,126777,data/gzd5/images/J120/J120802.64+140645.2.jpg,0
843,843,data/gzd5/images/J115/J115427.91+155747.3.jpg,1
896,896,data/gzd5/images/J120/J120116.68+252159.0.jpg,1
1930,171905,data/gzd5/images/J102/J102954.87+031430.7.jpg,0
1894,71779,data/gzd5/images/J135/J135749.25+245857.0.jpg,0
1944,47800,data/gzd5/images/J132/J132248.68+013540.9.jpg,0
1637,56602,data/gzd5/images/J115/J115346.92+082243.8.jpg,0
1107,1107,data/gzd5/images/J100/J100207.04+030327.6.jpg,1
1248,73556,data/gzd5/images/J075/J075421.25+160806.9.jpg,0
2054,161527,data/gzd5/images/J140/J140447.05+092057.9.jpg,0
216,216,data/gzd5/images/J142/J142154.19+075257.1.jpg,1
1926,155115,data/gzd5/images/J021/J021002.24-052804.1.jpg,0
1880,170811,data/gzd5/images/J114/J114045.20-003622.6.jpg,0
1741,166391,data/gzd5/images/J125/J125453.43-023722.8.jpg,0
403,403,data/gzd5/images/J075/J075208.53+145908.4.jpg,1
2322,29651,data/gzd5/images/J020/J020603.12+060022.2.jpg,0
2076,69102,data/gzd5/images/J170/J170326.86+252325.8.jpg,0
166,166,data/gzd5/images/J091/J091055.96+154840.6.jpg,1
799,799,data/gzd5/images/J110/J110718.40+283136.0.jpg,1
986,986,data/gzd5/images/J130/J130532.23+100952.0.jpg,1
535,535,data/gzd5/images/J133/J133025.10-003421.5.jpg,1
333,333,data/gzd5/images/J105/J105754.00+193552.5.jpg,1
1319,46824,data/gzd5/images/J130/J130637.92+133756.7.jpg,0
38,38,data/gzd5/images/J130/J130744.63+174803.7.jpg,1
2074,160923,data/gzd5/images/J134/J134728.86+143700.5.jpg,0
126,126,data/gzd5/images/J132/J132917.51+021001.2.jpg,1
1579,24809,data/gzd5/images/J123/J123724.41-025911.3.jpg,0
473,473,data/gzd5/images/J103/J103720.25+170152.1.jpg,1
1766,53619,data/gzd5/images/J133/J133718.49+024550.4.jpg,0
322,322,data/gzd5/images/J141/J141413.19+032812.1.jpg,1
1388,129595,data/gzd5/images/J124/J124617.68-020652.1.jpg,0
859,859,data/gzd5/images/J110/J110520.71+312402.4.jpg,1
1492,97362,data/gzd5/images/J100/J100622.05+010932.5.jpg,0
1519,174315,data/gzd5/images/J144/J144557.78+173828.6.jpg,0
2241,123430,data/gzd5/images/J095/J095016.55+200324.2.jpg,0
1674,85895,data/gzd5/images/J104/J104347.99+182626.8.jpg,0
1221,1221,data/gzd5/images/J155/J155859.72+080809.1.jpg,1
1998,78448,data/gzd5/images/J164/J164450.79+304209.6.jpg,0
654,654,data/gzd5/images/J122/J122145.59+103544.2.jpg,1
1355,54667,data/gzd5/images/J145/J145956.36-002821.5.jpg,0
768,768,data/gzd5/images/J141/J141857.36+002156.1.jpg,1
2386,180885,data/gzd5/images/J081/J081456.32+171755.5.jpg,0
1022,1022,data/gzd5/images/J151/J151227.50+203906.5.jpg,1
1578,173857,data/gzd5/images/J150/J150249.11-024847.4.jpg,0
663,663,data/gzd5/images/J160/J160357.23+162142.8.jpg,1
400,400,data/gzd5/images/J130/J130417.06-021858.1.jpg,1
1210,1210,data/gzd5/images/J102/J102129.29+000918.5.jpg,1
1565,7503,data/gzd5/images/J145/J145100.15+255556.6.jpg,0
1227,1227,data/gzd5/images/J130/J130030.38+010247.5.jpg,1
2440,94454,data/gzd5/images/J112/J112403.83+232034.6.jpg,0
2360,55227,data/gzd5/images/J141/J141409.62+230152.0.jpg,0
1764,41390,data/gzd5/images/J104/J104153.59+031500.6.jpg,0
1103,1103,data/gzd5/images/J150/J150826.22+271154.5.jpg,1
910,910,data/gzd5/images/J122/J122448.99+084801.0.jpg,1
2062,66739,data/gzd5/images/J084/J084139.24+005826.7.jpg,0
265,265,data/gzd5/images/J145/J145448.62+003828.8.jpg,1
603,603,data/gzd5/images/J083/J083137.56+120752.1.jpg,1
771,771,data/gzd5/images/J130/J130846.21+163221.5.jpg,1
431,431,data/gzd5/images/J101/J101827.24+065657.7.jpg,1
422,422,data/gzd5/images/J075/J075302.42+165334.5.jpg,1
2301,165804,data/gzd5/images/J112/J112226.50+214657.1.jpg,0
2064,51785,data/gzd5/images/J163/J163523.39+261820.5.jpg,0
2071,109063,data/gzd5/images/J141/J141026.52+101839.3.jpg,0
1890,102183,data/gzd5/images/J143/J143034.01-001809.5.jpg,0
1318,136375,data/gzd5/images/J130/J130940.05+071411.6.jpg,0
179,179,data/gzd5/images/J080/J080154.11+093733.0.jpg,1
705,705,data/gzd5/images/J154/J154625.46+275500.9.jpg,1
429,429,data/gzd5/images/J144/J144243.78+252544.2.jpg,1
2474,175181,data/gzd5/images/J124/J124127.63+143523.9.jpg,0
2389,25220,data/gzd5/images/J013/J013508.38-091629.1.jpg,0
1108,1108,data/gzd5/images/J142/J142417.42+342046.9.jpg,1
335,335,data/gzd5/images/J161/J161501.64+060922.4.jpg,1
994,994,data/gzd5/images/J111/J111551.09+255743.0.jpg,1
1437,115394,data/gzd5/images/J120/J120411.74+033534.0.jpg,0
1148,1148,data/gzd5/images/J122/J122443.65+252142.7.jpg,1
1412,13532,data/gzd5/images/J112/J112701.06+103912.6.jpg,0
351,351,data/gzd5/images/J092/J092723.48+302626.8.jpg,1
685,685,data/gzd5/images/J114/J114425.14+072959.4.jpg,1
657,657,data/gzd5/images/J085/J085819.50+310719.5.jpg,1
253,253,data/gzd5/images/J145/J145638.96+151037.9.jpg,1
1200,1200,data/gzd5/images/J123/J123039.94+140341.7.jpg,1
1731,76322,data/gzd5/images/J022/J022847.40+004320.8.jpg,0
965,965,data/gzd5/images/J135/J135245.15+093751.3.jpg,1
1964,144747,data/gzd5/images/J005/J005055.98+002720.4.jpg,0
2270,113734,data/gzd5/images/J135/J135506.85+235143.5.jpg,0
222,222,data/gzd5/images/J151/J151722.65+053002.2.jpg,1
1570,164610,data/gzd5/images/J150/J150925.64+082818.7.jpg,0
1991,43939,data/gzd5/images/J114/J114706.14+074153.6.jpg,0
2398,9517,data/gzd5/images/J162/J162341.83+181737.9.jpg,0
115,115,data/gzd5/images/J131/J131137.08+050953.7.jpg,1
837,837,data/gzd5/images/J105/J105033.20+222722.3.jpg,1
1899,29046,data/gzd5/images/J130/J130529.21+124723.7.jpg,0
811,811,data/gzd5/images/J090/J090422.66+073317.3.jpg,1
1308,164030,data/gzd5/images/J152/J152251.81+320456.5.jpg,0
2434,76113,data/gzd5/images/J101/J101708.81+193206.0.jpg,0
1920,45623,data/gzd5/images/J131/J131437.25+274756.0.jpg,0
925,925,data/gzd5/images/J121/J121143.86+051952.5.jpg,1
1206,1206,data/gzd5/images/J163/J163924.60+245644.3.jpg,1
2216,172722,data/gzd5/images/J091/J091211.95+313438.3.jpg,0
2319,170295,data/gzd5/images/J102/J102900.19-031256.9.jpg,0
725,725,data/gzd5/images/J114/J114036.60+004928.9.jpg,1
2167,169296,data/gzd5/images/J122/J122326.36+075543.5.jpg,0
2115,155645,data/gzd5/images/J150/J150301.47+055909.8.jpg,0
215,215,data/gzd5/images/J110/J110103.65+145538.3.jpg,1
159,159,data/gzd5/images/J152/J152750.17+170132.2.jpg,1
1312,131547,data/gzd5/images/J114/J114438.20+035916.8.jpg,0
2046,48900,data/gzd5/images/J104/J104354.43+244446.0.jpg,0
1757,24194,data/gzd5/images/J143/J143822.84+065120.2.jpg,0
1684,93456,data/gzd5/images/J101/J101904.46+040503.8.jpg,0
1391,84915,data/gzd5/images/J081/J081355.53+284941.2.jpg,0
441,441,data/gzd5/images/J081/J081108.26+085105.1.jpg,1
748,748,data/gzd5/images/J130/J130412.44+024710.8.jpg,1
1219,1219,data/gzd5/images/J151/J151825.31+232813.5.jpg,1
1498,162870,data/gzd5/images/J114/J114614.46-024620.6.jpg,0
378,378,data/gzd5/images/J111/J111119.88+304640.1.jpg,1
468,468,data/gzd5/images/J115/J115501.83-012310.9.jpg,1
396,396,data/gzd5/images/J142/J142744.37+083902.6.jpg,1
743,743,data/gzd5/images/J160/J160448.41+250423.0.jpg,1
557,557,data/gzd5/images/J150/J150227.44+315234.0.jpg,1
2043,55063,data/gzd5/images/J092/J092123.18+153248.0.jpg,0
417,417,data/gzd5/images/J153/J153102.35+265144.4.jpg,1
1655,65953,data/gzd5/images/J090/J090126.16+185823.5.jpg,0
1038,1038,data/gzd5/images/J103/J103344.67+130349.9.jpg,1
1793,144522,data/gzd5/images/J123/J123455.46+181923.2.jpg,0
224,224,data/gzd5/images/J144/J144857.89+193623.5.jpg,1
1743,160012,data/gzd5/images/J082/J082026.50+231247.2.jpg,0
2225,64888,data/gzd5/images/J115/J115030.15-010651.4.jpg,0
1867,44497,data/gzd5/images/J140/J140436.81+072647.4.jpg,0
1618,55674,data/gzd5/images/J102/J102006.83+174105.3.jpg,0
2404,106877,data/gzd5/images/J100/J100342.81+111639.8.jpg,0
2384,164514,data/gzd5/images/J115/J115055.03+223806.8.jpg,0
1543,79141,data/gzd5/images/J160/J160643.58+285506.4.jpg,0
1157,1157,data/gzd5/images/J140/J140752.71+093828.6.jpg,1
1279,78843,data/gzd5/images/J134/J134021.17+211502.2.jpg,0
1754,158145,data/gzd5/images/J125/J125931.10+275717.6.jpg,0
476,476,data/gzd5/images/J110/J110132.89+293808.4.jpg,1
1883,115163,data/gzd5/images/J010/J010705.98-005011.7.jpg,0
343,343,data/gzd5/images/J160/J160414.09+275925.7.jpg,1
1758,77282,data/gzd5/images/J140/J140801.94+073844.1.jpg,0
193,193,data/gzd5/images/J112/J112818.31+142111.1.jpg,1
1617,142224,data/gzd5/images/J115/J115427.12+190851.2.jpg,0
1240,152837,data/gzd5/images/J122/J122119.20+163633.4.jpg,0
82,82,data/gzd5/images/J140/J140921.90+085423.8.jpg,1
1385,49735,data/gzd5/images/J144/J144539.14+063344.4.jpg,0
1161,1161,data/gzd5/images/J154/J154920.76+241848.7.jpg,1
1532,163749,data/gzd5/images/J104/J104931.03+101219.1.jpg,0
2200,178581,data/gzd5/images/J152/J152546.09+293739.0.jpg,0
853,853,data/gzd5/images/J145/J145613.78+063936.4.jpg,1
870,870,data/gzd5/images/J151/J151330.60+191406.4.jpg,1
2219,115130,data/gzd5/images/J141/J141331.96+002702.1.jpg,0
987,987,data/gzd5/images/J111/J111219.89+283412.0.jpg,1
1131,1131,data/gzd5/images/J130/J130921.36+042953.3.jpg,1
485,485,data/gzd5/images/J123/J123405.61+243839.6.jpg,1
72,72,data/gzd5/images/J111/J111351.90+103348.2.jpg,1
432,432,data/gzd5/images/J131/J131259.23+222535.3.jpg,1
1026,1026,data/gzd5/images/J112/J112217.16+141039.2.jpg,1
321,321,data/gzd5/images/J102/J102943.75+221031.9.jpg,1
1925,112961,data/gzd5/images/J145/J145918.66+193654.6.jpg,0
864,864,data/gzd5/images/J112/J112158.38+244712.2.jpg,1
2311,84683,data/gzd5/images/J135/J135521.13+281423.0.jpg,0
1950,143927,data/gzd5/images/J145/J145130.49+060347.3.jpg,0
1922,69252,data/gzd5/images/J100/J100002.16+163702.5.jpg,0
1375,166447,data/gzd5/images/J135/J135547.88+242317.7.jpg,0
2205,26089,data/gzd5/images/J095/J095408.29+014252.9.jpg,0
1606,67890,data/gzd5/images/J095/J095457.00+033942.1.jpg,0
1696,35684,data/gzd5/images/J140/J140204.56+050811.4.jpg,0
1177,1177,data/gzd5/images/J142/J142910.65+021713.2.jpg,1
269,269,data/gzd5/images/J153/J153237.97+054604.6.jpg,1
1166,1166,data/gzd5/images/J090/J090601.49+125917.0.jpg,1
2022,12661,data/gzd5/images/J095/J095432.28+150425.6.jpg,0
653,653,data/gzd5/images/J103/J103019.94+080339.8.jpg,1
856,856,data/gzd5/images/J103/J103020.96+151131.7.jpg,1
1977,75586,data/gzd5/images/J144/J144704.49+203622.7.jpg,0
918,918,data/gzd5/images/J110/J110459.08+121820.3.jpg,1
1549,70329,data/gzd5/images/J142/J142041.76+092645.4.jpg,0
2213,157102,data/gzd5/images/J135/J135523.50-023051.0.jpg,0
2211,65816,data/gzd5/images/J115/J115714.30+134112.9.jpg,0
616,616,data/gzd5/images/J133/J133230.49+015049.0.jpg,1
1886,132791,data/gzd5/images/J092/J092532.20+190359.6.jpg,0
1213,1213,data/gzd5/images/J113/J113653.96+162317.3.jpg,1
2330,40627,data/gzd5/images/J022/J022809.62+010127.9.jpg,0
357,357,data/gzd5/images/J143/J143053.53+111411.8.jpg,1
1379,120371,data/gzd5/images/J112/J112557.19-034109.0.jpg,0
2188,147182,data/gzd5/images/J104/J104023.38-005610.7.jpg,0
2304,180468,data/gzd5/images/J085/J085716.73+311435.8.jpg,0
78,78,data/gzd5/images/J150/J150725.01+204220.8.jpg,1
1847,2542,data/gzd5/images/J144/J144749.88+283359.7.jpg,0
291,291,data/gzd5/images/J104/J104705.68+300311.3.jpg,1
1463,3475,data/gzd5/images/J123/J123010.92+055629.6.jpg,0
1069,1069,data/gzd5/images/J095/J095635.60+012541.0.jpg,1
1981,58113,data/gzd5/images/J162/J162638.39+255633.2.jpg,0
1561,74975,data/gzd5/images/J142/J142118.49+192126.8.jpg,0
1170,1170,data/gzd5/images/J153/J153321.60+292528.9.jpg,1
787,787,data/gzd5/images/J122/J122342.63+005743.8.jpg,1
2278,42840,data/gzd5/images/J100/J100006.49+292705.0.jpg,0
803,803,data/gzd5/images/J095/J095544.42+193119.4.jpg,1
2379,159285,data/gzd5/images/J112/J112331.94-005152.9.jpg,0
571,571,data/gzd5/images/J143/J143933.00+201826.0.jpg,1
1902,137044,data/gzd5/images/J144/J144024.59-005602.8.jpg,0
739,739,data/gzd5/images/J091/J091231.43+150559.8.jpg,1
950,950,data/gzd5/images/J115/J115825.57+164954.6.jpg,1
1771,15724,data/gzd5/images/J115/J115446.51+170012.6.jpg,0
857,857,data/gzd5/images/J130/J130045.67+143949.7.jpg,1
1548,111351,data/gzd5/images/J110/J110229.34+105402.5.jpg,0
1338,21114,data/gzd5/images/J210/J210226.80+001053.1.jpg,0
244,244,data/gzd5/images/J143/J143602.01+025105.8.jpg,1
722,722,data/gzd5/images/J165/J165456.48+234400.9.jpg,1
111,111,data/gzd5/images/J110/J110326.25+271523.3.jpg,1
164,164,data/gzd5/images/J092/J092808.71+192418.2.jpg,1
573,573,data/gzd5/images/J131/J131930.30+062802.6.jpg,1
1610,16421,data/gzd5/images/J131/J131112.85+023748.6.jpg,0
507,507,data/gzd5/images/J165/J165521.22+185641.6.jpg,1
2059,111905,data/gzd5/images/J122/J122344.88-015525.2.jpg,0
2015,16032,data/gzd5/images/J104/J104036.89-022712.0.jpg,0
1409,181062,data/gzd5/images/J115/J115347.70-010002.2.jpg,0
171,171,data/gzd5/images/J110/J110336.16+004611.2.jpg,1
53,53,data/gzd5/images/J144/J144241.65+260850.6.jpg,1
1370,80471,data/gzd5/images/J074/J074155.69+240550.2.jpg,0
49,49,data/gzd5/images/J104/J104624.66+133422.3.jpg,1
1865,59474,data/gzd5/images/J015/J015559.97-092005.3.jpg,0
372,372,data/gzd5/images/J122/J122934.27+214137.3.jpg,1
1835,33474,data/gzd5/images/J152/J152336.45+054812.8.jpg,0
1763,173178,data/gzd5/images/J105/J105433.41+051213.1.jpg,0
941,941,data/gzd5/images/J075/J075850.28+093520.7.jpg,1
1495,81777,data/gzd5/images/J165/J165230.61+255728.4.jpg,0
2169,53190,data/gzd5/images/J090/J090607.88+205556.6.jpg,0
2136,67110,data/gzd5/images/J095/J095328.13+014900.3.jpg,0
662,662,data/gzd5/images/J142/J142902.37+271222.1.jpg,1
305,305,data/gzd5/images/J122/J122257.84+100825.8.jpg,1
503,503,data/gzd5/images/J155/J155542.91+242944.2.jpg,1
772,772,data/gzd5/images/J140/J140839.67+105024.4.jpg,1
630,630,data/gzd5/images/J130/J130338.93+024335.2.jpg,1
1500,36479,data/gzd5/images/J122/J122122.85+065035.3.jpg,0
45,45,data/gzd5/images/J140/J140556.47+090135.1.jpg,1
2124,124393,data/gzd5/images/J011/J011949.99+004221.5.jpg,0
762,762,data/gzd5/images/J151/J151940.90+194856.0.jpg,1
1212,1212,data/gzd5/images/J164/J164836.19+235058.9.jpg,1
2252,3113,data/gzd5/images/J150/J150615.44+085230.7.jpg,0
2365,173546,data/gzd5/images/J232/J232019.29+161334.9.jpg,0
2370,114332,data/gzd5/images/J120/J120357.96+240900.4.jpg,0
1025,1025,data/gzd5/images/J150/J150844.93+302721.0.jpg,1
1381,156879,data/gzd5/images/J020/J020425.77-085310.5.jpg,0
1033,1033,data/gzd5/images/J135/J135617.30+121040.3.jpg,1
2339,80191,data/gzd5/images/J154/J154401.62+152822.0.jpg,0
1284,165522,data/gzd5/images/J085/J085450.81+081800.9.jpg,0
1522,161975,data/gzd5/images/J223/J223134.50+170611.8.jpg,0
717,717,data/gzd5/images/J114/J114902.38+245212.7.jpg,1
1137,1137,data/gzd5/images/J085/J085226.57+050106.6.jpg,1
556,556,data/gzd5/images/J142/J142836.56+071636.3.jpg,1
1081,1081,data/gzd5/images/J094/J094315.92+273100.4.jpg,1
87,87,data/gzd5/images/J120/J120718.50+165025.9.jpg,1
2329,6481,data/gzd5/images/J161/J161519.76+192753.8.jpg,0
645,645,data/gzd5/images/J112/J112107.69+150802.2.jpg,1
147,147,data/gzd5/images/J140/J140213.03+080213.5.jpg,1
2133,68317,data/gzd5/images/J085/J085301.52+202226.7.jpg,0
1889,177783,data/gzd5/images/J163/J163504.76+245826.4.jpg,0
199,199,data/gzd5/images/J143/J143812.39-013104.3.jpg,1
1013,1013,data/gzd5/images/J121/J121314.09+152336.4.jpg,1
2260,163157,data/gzd5/images/J143/J143745.51-002313.1.jpg,0
187,187,data/gzd5/images/J124/J124719.30+002417.3.jpg,1
932,932,data/gzd5/images/J143/J143011.37+252359.5.jpg,1
23,23,data/gzd5/images/J151/J151751.57-004735.5.jpg,1
2420,61690,data/gzd5/images/J134/J134850.89+231042.1.jpg,0
2081,182154,data/gzd5/images/J102/J102730.65+024605.2.jpg,0
2118,1005,data/gzd5/images/J094/J094858.32+311600.8.jpg,0
1309,47792,data/gzd5/images/J110/J110736.99+051535.9.jpg,0
1870,148835,data/gzd5/images/J005/J005603.81+015339.5.jpg,0
362,362,data/gzd5/images/J145/J145935.07+044933.9.jpg,1
2031,111320,data/gzd5/images/J095/J095714.06+065934.4.jpg,0
1430,152029,data/gzd5/images/J015/J015242.16+005518.2.jpg,0
181,181,data/gzd5/images/J132/J132350.58+165656.8.jpg,1
1187,1187,data/gzd5/images/J120/J120305.09+051028.8.jpg,1
2204,10342,data/gzd5/images/J135/J135723.45+025411.2.jpg,0
561,561,data/gzd5/images/J140/J140445.28+093543.9.jpg,1
2289,121640,data/gzd5/images/J113/J113738.34+312111.9.jpg,0
390,390,data/gzd5/images/J140/J140144.12+095206.1.jpg,1
414,414,data/gzd5/images/J115/J115037.44+174924.2.jpg,1
1649,101832,data/gzd5/images/J145/J145531.73+092150.2.jpg,0
577,577,data/gzd5/images/J111/J111824.88+195908.8.jpg,1
1000,1000,data/gzd5/images/J111/J111712.25-001222.2.jpg,1
915,915,data/gzd5/images/J091/J091807.78+065815.9.jpg,1
842,842,data/gzd5/images/J122/J122659.70+223826.9.jpg,1
2214,6478,data/gzd5/images/J131/J131642.26+164429.7.jpg,0
2180,177232,data/gzd5/images/J094/J094243.05+111717.7.jpg,0
2461,86573,data/gzd5/images/J090/J090039.23+143913.5.jpg,0
1397,59800,data/gzd5/images/J002/J002758.80+171601.3.jpg,0
152,152,data/gzd5/images/J124/J124435.37+084520.3.jpg,1
1536,70139,data/gzd5/images/J121/J121849.12+081638.0.jpg,0
2372,106608,data/gzd5/images/J134/J134518.91-000549.6.jpg,0
300,300,data/gzd5/images/J095/J095739.03+001957.2.jpg,1
328,328,data/gzd5/images/J143/J143604.92+071031.9.jpg,1
1390,68775,data/gzd5/images/J093/J093239.74+320633.8.jpg,0
1614,122312,data/gzd5/images/J145/J145511.59+092803.5.jpg,0
2419,32750,data/gzd5/images/J165/J165746.82+215711.6.jpg,0
486,486,data/gzd5/images/J085/J085506.58+184649.6.jpg,1
990,990,data/gzd5/images/J121/J121940.76+154108.3.jpg,1
855,855,data/gzd5/images/J151/J151336.19+080508.6.jpg,1
1611,103019,data/gzd5/images/J142/J142009.64+044345.5.jpg,0
2355,139183,data/gzd5/images/J141/J141427.95+125843.6.jpg,0
828,828,data/gzd5/images/J091/J091818.99+333325.0.jpg,1
600,600,data/gzd5/images/J152/J152635.54+311422.8.jpg,1
22,22,data/gzd5/images/J160/J160213.25+155615.0.jpg,1
1708,31484,data/gzd5/images/J145/J145854.43+280728.7.jpg,0
472,472,data/gzd5/images/J112/J112618.73+210546.4.jpg,1
2385,134601,data/gzd5/images/J010/J010123.31-015421.7.jpg,0
54,54,data/gzd5/images/J135/J135046.28+112246.6.jpg,1
1173,1173,data/gzd5/images/J151/J151309.67+245614.1.jpg,1
1483,128566,data/gzd5/images/J135/J135714.40+111534.2.jpg,0
975,975,data/gzd5/images/J132/J132527.88+074149.2.jpg,1
1458,23025,data/gzd5/images/J123/J123251.92+005231.3.jpg,0
525,525,data/gzd5/images/J150/J150113.28+210022.2.jpg,1
2161,160600,data/gzd5/images/J143/J143102.92+055732.1.jpg,0
313,313,data/gzd5/images/J141/J141955.78+085156.9.jpg,1
610,610,data/gzd5/images/J104/J104921.25-000919.8.jpg,1
363,363,data/gzd5/images/J111/J111142.94+281126.6.jpg,1
2006,29996,data/gzd5/images/J143/J143552.35+072012.3.jpg,0
2383,54396,data/gzd5/images/J104/J104753.49+105352.0.jpg,0
1840,139468,data/gzd5/images/J123/J123202.19-000614.4.jpg,0
1296,157490,data/gzd5/images/J004/J004214.78+004116.7.jpg,0
1691,130912,data/gzd5/images/J093/J093229.42+300232.4.jpg,0
2178,123489,data/gzd5/images/J024/J024939.99-003812.8.jpg,0
421,421,data/gzd5/images/J105/J105536.44+291409.4.jpg,1
1164,1164,data/gzd5/images/J142/J142134.50+173833.2.jpg,1
1353,118331,data/gzd5/images/J102/J102444.92+163012.7.jpg,0
2348,55951,data/gzd5/images/J085/J085219.24+282909.8.jpg,0
686,686,data/gzd5/images/J101/J101815.94+080840.2.jpg,1
1951,145418,data/gzd5/images/J113/J113853.94+220105.2.jpg,0
881,881,data/gzd5/images/J123/J123443.54+090016.8.jpg,1
2242,88717,data/gzd5/images/J145/J145812.24+042315.7.jpg,0
2439,56440,data/gzd5/images/J123/J123451.63+165632.3.jpg,0
1609,16067,data/gzd5/images/J112/J112850.96+065802.6.jpg,0
1257,91374,data/gzd5/images/J150/J150758.49+102053.6.jpg,0
650,650,data/gzd5/images/J150/J150925.20+113036.1.jpg,1
1710,176497,data/gzd5/images/J144/J144234.12+172744.2.jpg,0
1688,83938,data/gzd5/images/J115/J115542.19+085628.6.jpg,0
1936,82553,data/gzd5/images/J104/J104225.52+312509.4.jpg,0
2256,90036,data/gzd5/images/J023/J023157.63-000017.5.jpg,0
2056,33146,data/gzd5/images/J121/J121922.21+052235.0.jpg,0
727,727,data/gzd5/images/J152/J152129.33+101650.2.jpg,1
638,638,data/gzd5/images/J083/J083538.78+044525.3.jpg,1
2106,127540,data/gzd5/images/J111/J111851.61+283742.9.jpg,0
1130,1130,data/gzd5/images/J123/J123113.12+120307.2.jpg,1
2019,42757,data/gzd5/images/J140/J140655.57+173556.7.jpg,0
794,794,data/gzd5/images/J095/J095204.64+112127.0.jpg,1
