objid,sample,asset_id,name,pgc,img_name,row_txt
587742610262393044,original,177532,J140501.78+151602.6,1479956,177532,6114
587742610264555645,original,177555,J142509.74+143328.3,1461176,177555,6423
587742610272944565,original,177713,J154239.56+104350.9,1383672,177713,7949
587742610273337402,original,177715,J154552.13+102821.9,1380016,177715,8004
587742610802278585,original,177823,J143325.59+144446.6,1466094,177823,6581
587742610804179118,original,177876,J145058.10+134847.5,1441265,177876,6942
587742610808111249,original,177926,J152717.29+120333.3,3091016,177926,7707
587742611338035334,original,178038,J142332.15+153243.2,3825346,178038,6394
587742611339804704,original,178065,VIII Zw 446,3167832,178065,6749
587742611343540557,original,178119,J151441.87+131255.5,3842700,178119,7458
587742611343868105,original,178124,J151726.10+130219.9,3843580,178124,7501
587742611344392299,original,178138,J152211.60+124602.5,1415782,178138,7621
587742611346620705,original,178164,J154255.01+114130.9,3851976,178164,7950
587742611346882591,original,178170,CGCG 078-060,55928,178170,7987
587742611347276070,original,178183,J154825.62+111942.9,214421,178183,8028
587742611883098175,original,178395,J153921.30+121955.5,3850851,178395,7906
587742611886047604,original,178425,J160607.92+103405.9,1381359,178425,8328
587742612411580564,original,178430,J142208.39+161738.2,3824952,178430,6368
587742615099146322,original,178561,KUG 1602+142,57012,178561,8302
587742615635886405,original,178689,J160426.97+143538.1,1462049,178689,8297
587742615636017299,original,178693,J160551.57+142700.1,1458426,178693,8325
587742615639752947,original,178772,J163828.83+112622.2,1393647,178772,8837
587742616168825071,original,178788,J153007.35+180619.4,1550317,178788,7760
587742616170004555,original,178798,NGC 5977,55769,178798,7926
587742626906964164,original,178946,J134058.90+151801.2,1480892,178946,5646
587742627445735501,original,179008,J135856.95+151938.1,1481649,179008,5965
587742627446653286,original,179028,J140753.51+145330.7,1469777,179028,6145
587742627446718585,original,179029,J140801.37+145910.8,1472232,179029,6148
587742627446784037,original,179031,J140847.13+145019.8,1468437,179031,6174
587742627449143457,original,179053,J143040.80+141329.7,1452567,179053,6518
587742627450912920,original,179084,CGCG 076-042,52792,179084,6866
587742627456024602,original,179160,UGC 09897,55446,179160,7836
587742627982016671,original,179225,J135332.68+154949.0,1494343,179225,5848
587742627982606394,original,179237,UGC 08902,49769,179237,5974
587742627985489953,original,179277,J142602.60+144322.0,1465475,179277,6429
587742627989880941,original,179361,NGC 5852,53974,179361,7260
587742628517904564,original,179472,J134438.35+162854.8,1509831,179472,5679
587742628518297706,original,179480,J134806.73+162259.7,1507488,179480,5753
587742628518822011,original,179489,J135314.02+160956.3,1502317,179489,5844
587742628519674038,original,179509,J140115.50+160331.3,3817857,179509,6029
587742629062181111,original,179872,J145435.85+142547.1,3836317,179872,7030
587742629063098565,original,179887,J150243.18+135843.1,1445848,179887,7171
587742629064540233,original,179909,J151600.47+131836.4,1427832,179909,7474
587742631738999234,original,180219,J171750.76+384930.1,3881291,180219,9214
587742632274493710,original,180270,J171304.35+415643.5,2189625,180270,9179
587742632813396159,original,180394,NGC 6367,60251,180394,9264
587742632813920463,original,180403,J172740.21+364331.5,2085779,180403,9280
587742645165031586,original,180572,J161748.32+114103.0,3091182,180572,8512
587742772941488156,original,180668,CGCG 095-077 NED01,.......,180668,2508
587742772946665596,original,180724,UGC 06759,36755,180724,3476
587742772949745779,original,180768,J121616.83+162325.4,1507666,180768,4035
587742773474885759,original,180889,J102519.96+143704.1,1462656,180889,1923
587742773482487888,original,181013,CGCG 097-024,35940,181013,3275
587742773485699142,original,181061,KUG 1204+171,38470,181061,3860
587742773486026780,original,181062,J121026.60+164727.5,1517089,181062,3925
587742773487403034,original,181070,NGC 4340,40245,181070,4185
587742774014902428,original,181256,J105430.41+160535.5,1500524,181256,2458
587742774016737398,original,181284,J111154.61+162732.2,1509257,181284,2811
587742774019424281,original,181326,NGC 3767,35969,181326,3281
587742774026698899,original,181447,J124657.11+170831.5,3090366,181447,4539
587742774282027147,original,181506,J104202.53+154414.7,1492143,181506,2192
587742774552363099,original,181605,J105936.33+163432.1,3764033,181605,2543
587742774552756327,original,181624,J110347.8+164429.,.......,181624,2651
587742774554722437,original,181650,J112220.54+171016.3,1526354,181650,3039
587742774556754032,original,181705,J114148.31+171722.4,1529254,181705,3354
587742774563569799,original,181786,J124706.59+172447.5,3796020,181786,4540
587742774567436418,original,181835,J132350.60+165657.2,3807298,181835,5246
587742775089037354,original,181942,J105756.82+165434.8,3763552,181942,2518
587742775091921077,original,181991,J112526.94+173919.6,1538141,181991,3074
587742775094542504,original,182032,J115037.45+174924.0,1542672,182032,3558
587742775102734373,original,182143,J130904.07+173518.1,1536403,182143,4951
587742775104831624,original,182174,J132918.94+171611.1,1528724,182174,5351
587742775626170413,original,182256,CGCG 095-086,33141,182256,2574
587742775629447236,original,182289,J113121.12+180440.5,1549555,182289,3192
587742775629578361,original,182296,KUG 1130+184B,1552502,182296,3203
587742775638294706,original,182428,J125650.15+181455.4,3798950,182428,4699
587742775642095751,original,182491,CGCG 102-012,47702,182491,5436
587742781531357375,original,182606,J162849.51+540025.6,2457088,182606,8728
587742782062067962,original,182669,J152105.39+651116.4,2675265,182669,7607
587742782065934472,original,182711,MCG +10-23-031,57393,182711,8395
587742782599135271,original,182828,J152558.53+651146.8,84650,182828,7693
587742782600642710,original,182838,J154821.55+624815.6,2643712,182838,8027
587742782603657297,original,182880,UGC 10361,57934,182880,8587
587742782606213406,original,182927,CGCG 276-039,58825,182927,8880
587742782606803135,original,182935,J164701.99+510759.5,2388930,182935,8927
587742783140331788,original,183061,J162313.66+575047.4,2571697,183061,8602
587742783146098699,original,183124,J170418.19+462301.9,2280268,183124,9106
587742783146623382,original,183132,J170821.25+451621.2,2262087,183132,9130
587742783680479604,original,183257,J165155.86+513522.0,2396586,183257,8993
587742837899985178,original,183339,J170450.12+443735.6,2248437,183339,9108
587742863132196977,original,183412,J105642.50+152631.6,1484727,183412,2497
587742863140323448,original,183535,J121407.34+163028.4,1510423,183535,4001
587742863672672336,original,183618,J113022.41+163446.7,1512103,183618,3177
587742863675555985,original,183677,J115825.58+164954.3,1518096,183677,3675
587742863676735572,original,183688,II Zw 057,38634,183688,3897
587742864206594190,original,183762,J110224.33+162638.2,3764736,183762,2606
587742864207905024,original,183785,CGCG 096-012 NED01,.......,183785,2890
587742864210460709,original,183860,UGC 06614,36122,183860,3319
587742864214130790,original,183898,J121428.74+172406.6,1531871,183898,4010
587742864750674031,original,184066,J121115.52+175205.8,1543941,184066,3948
587742865283678397,original,184186,J113417.60+175133.6,1543716,184186,3222
587742865285906613,original,184227,J115529.99+180255.6,1548752,184227,3640
587742865820942541,original,184347,KUG 1135+186,1556895,184347,3287
587742889436053659,original,184433,J161812.94+495206.0,2355876,184433,8524
587742889972662496,original,184441,J161831.00+503258.1,2376145,184441,8526
587742889972859191,original,184457,J162006.66+500943.0,2364735,184457,8546
587742891046469710,original,184471,UGC 10374,57998,184471,8608
587742901791359144,original,184557,J125629.80+161907.2,1505903,184557,4696
587742901792866409,original,184575,J131033.22+160749.1,1501438,184575,4997
587742902329540777,original,184694,J130846.22+163221.1,1511192,184694,4943
587742902330589450,original,184701,J131900.51+162043.8,1506545,184701,5158
587742902331244663,original,184715,J132456.92+161408.2,1504002,184715,5276
587742902862217415,original,184744,J122901.64+172315.8,3789887,184744,4305
587742902869164218,original,184849,J133516.76+163628.2,.......,184849,5478
587742903401513086,original,184908,J125148.13+173931.2,3797433,184908,4617
587742903405183263,original,184969,J132726.05+170423.2,1523966,184969,5315
587742903939956833,original,185059,J130655.87+174919.3,1542633,185059,4911
587742903940022302,original,185066,J130744.65+174803.7,3090231,185066,4933
587742903941267611,original,185088,J131943.45+173928.9,1538207,185088,5175
587742903941988594,original,185099,J132654.27+172602.8,3808096,185099,5305
587742903942053894,original,185100,J132704.68+172627.8,3808145,185100,5306
587742903943037058,original,185115,CGCG 102-024,48073,185115,5523
587742904474140997,original,185171,J124136.86+183204.8,3794122,185171,4461
587742904477679783,original,185235,J131541.09+181107.4,3804988,185235,5101
587742954934304813,original,185315,NGC 4300,39972,185315,4158
587742954934501381,original,185319,NGC 4324,40179,185319,4173
587742955471175700,original,185334,IC 0782,39962,185334,4156
587744637491216537,original,185420,J082855.23+132015.7,1428508,185420,485
587744638026514728,original,185453,J081427.47+122241.3,1408458,185453,332
587744727686054101,original,185592,J090129.27+142826.1,1459089,185592,852
587744728760713478,original,185714,J090920.32+154820.8,25779,185714,933
587744729298239519,original,185788,UGC 04864,26037,185788,974
587744873717432511,original,185881,J090001.68+123137.7,1411134,185881,826
587744873718087870,original,185888,J090601.51+125917.2,1420324,185888,887
587744874789994733,original,186082,CGCG 061-013,24759,186082,694
587745242558169163,original,186174,CGCG 094-097,31548,186174,2137
587745243088617627,original,186276,J093658.57+144218.1,1464991,186276,1272
587745243094056988,original,186365,CGCG 094-065,30763,186365,1948
587745243615527127,original,186398,J080644.58+090039.9,1357927,186398,258
587745243617886289,original,186428,J082738.41+102949.3,.......,186428,472
587745243628044484,original,186575,J100029.65+162104.7,1506700,186575,1534
587745244156330288,original,186688,J084124.67+120516.8,1403576,186688,601
587745244158951481,original,186714,CGCG 061-058,25493,186714,879
587745244159213770,original,186718,J090716.32+135037.4,1442079,186718,899
587745244160131272,original,186728,J091539.33+141924.4,1455161,186728,1012
587745244165308539,original,186781,CGCG 093-034,29169,186781,1562
587745244167798788,original,186816,J102645.86+175232.2,1544126,186816,1940
587745244696609050,original,186938,J091130.09+142720.7,3739019,186938,954
587745244704342059,original,187034,UGC 05619,30444,187034,1900
587745245237739583,original,187092,CGCG 092-056,28342,187092,1408
587745401995592068,original,187160,J083115.45+085948.7,1357655,187160,508
587745401999327447,original,187187,J090451.58+105531.3,1386443,187187,880
587745402001883348,original,187224,J092812.73+121409.3,1406011,187224,1170
587745402006077584,original,187284,CGCG 064-063,29390,187284,1626
587745402006339768,original,187289,J100921.35+140815.8,1450227,187289,1677
587745402531873002,original,187343,J082549.61+085540.1,1356387,187343,440
587745402532856222,original,187366,J083451.39+093032.1,1366147,187366,552
587745402537312441,original,187415,J091447.31+115415.7,1400612,187415,998
587745402538819658,original,187438,CGCG 062-038,26898,187438,1172
587745402538950847,original,187447,J092950.98+125016.4,1417170,187447,1191
587745402543145072,original,187527,CGCG 093-058,29480,187527,1648
587745403070382422,original,187630,J084018.76+101906.9,.......,187630,586
587745403604107308,original,187779,J081108.26+085105.0,1354848,187779,292
587745404155068617,original,188071,J102008.75+161402.8,1503976,188071,1828
587745539445620757,original,188341,CGCG 093-075,29826,188341,1748
587745539445751822,original,188347,CGCG 093-080,29917,188347,1758
587745539447390234,original,188378,ARK 246,30979,188378,1989
587745539969843728,original,188431,J081823.22+084718.9,1353716,188431,365
587745539977314455,original,188515,UGC 05025,26753,188515,1119
587745539978887295,original,188539,J094033.81+133005.5,3745370,188539,1317
587745539981639761,original,188572,J100536.10+143337.1,1461243,188572,1610
587745539981836316,original,188577,CGCG 093-051,29438,188577,1635
587745541050663123,original,188953,J092139.77+133000.0,3741188,188953,1081
587745541051449443,original,188975,J092844.18+134915.5,1441478,188975,1174
587745969465786684,original,189148,J161403.83+180918.9,1551690,189148,8458
587746209446887486,original,189293,J105210.07+084204.6,3091600,189293,2431
587746209983627439,original,189313,J105057.54+091554.2,32510,189313,2392
587746209983692990,original,189316,J105141.38+090825.7,.......,189316,2420
587746213746114916,original,189420,J171349.67+332018.4,3879905,189420,9188
587746214284296404,original,189502,J172153.8+304827.,.......,189502,9248
587746214818807937,original,189538,CGCG 198-020,59828,189538,9169
587748927626149924,original,189669,CGCG 011-088,35016,189669,3058
587748928699367632,original,189938,J11191685-0023148,1144596,189938,2970
587748929239056652,original,190120,J114535.57+000108.3,1155006,190120,3432
587748929239711890,original,190128,J115122.64+000702.6,157043,190128,3564
587748929241546934,original,190164,J120811.69+000348.9,1156194,190164,3875
587748929770750045,original,190189,J105745.76+002734.0,1166454,190189,2511
588007003620835551,original,190465,J075744.26+400119.3,2159372,190465,180
588007003625029637,original,190503,J083014.11+473454.1,3131534,190503,503
588007003625881730,original,190506,J083751.15+490310.1,2332230,190506,576
588007003630338222,original,190573,J092651.00+561459.8,3135354,190573,1155
588007003650195652,original,190703,J151527.23+555156.5,3135191,190703,7465
588007003652030475,original,190717,J153653.30+530654.2,3364185,190717,7899
588007004158951524,original,190827,J080452.48+423616.1,2202284,190827,225
588007004163801260,original,190897,J084556.70+510705.8,2388673,190897,650
588007004169044046,original,190985,J095057.44+585412.6,2584088,190985,1410
588007004178612361,original,191042,J125328.13+641320.9,2665734,191042,4643
588007004188377137,original,191135,MCG +09-25-057,55389,191135,7824
588007004190539801,original,191167,J155618.44+504836.7,2382556,191167,8136
588007004190671026,original,191171,J155758.31+503628.4,2377670,191171,8157
588007004191326250,original,191175,UGC 10168,56875,191175,8272
588007004194800008,original,191237,J163303.13+431203.8,3130412,191237,8760
588007004195192990,original,191243,MCG +07-34-114,58560,191243,8800
588007004195389588,original,191245,J163631.29+420242.9,2191401,191245,8814
588007004196634882,original,191259,J164537.6+394912.,.......,191259,8919
588007004693070219,original,191288,J074452.55+373852.5,2105948,191288,67
588007004700147852,original,191400,J083844.90+503708.4,3132287,191400,581
588007004704800962,original,191482,J093306.78+574917.3,2571436,191482,1249
588007004705521746,original,191488,NGC 2950,27765,191488,1332
588007004715155524,original,191511,J124606.14+644600.6,2671441,191511,4525
588007004717777013,original,191534,J134024.17+632956.2,2656707,191534,5607
588007004722036946,original,191596,J145337.97+591302.6,3136783,191596,7014
588007004725182663,original,191616,J153401.73+543720.9,2475085,191616,7839
588007004731932771,original,191702,J163615.36+425727.0,2209821,191702,8811
588007004733767725,original,191730,J164835.57+393108.0,2151193,191730,8955
588007005233676537,original,191813,J080855.70+445258.0,2254156,191813,278
588007005236625445,original,191851,J083307.79+500959.9,2364893,191851,542
588007005238591519,original,191889,J085239.05+532841.2,2442191,191889,731
588007005246128284,original,192001,J104355.49+631327.0,2651890,192001,2225
588007005252812879,original,192015,J130353.81+645714.1,2673156,192015,4839
588007005255958617,original,192051,J140536.51+624502.6,2642650,192051,6119
588007005259497523,original,192087,J150417.53+583950.3,2581355,192087,7200
588007005261594830,original,192116,J153051.93+554135.3,2511105,192116,7770
588007005266706503,original,192200,J162149.09+470307.9,2291530,192200,8577
588007005783195831,original,192493,J104538.49+635511.4,2662498,192493,2272
588007005800103974,original,192619,MCG +09-26-022,56226,192619,8073
588007005803970886,original,192682,J162733.08+463810.9,2284554,192682,8692
588007005805216018,original,192701,J163656.11+442244.1,2242967,192701,8821
588007005805805616,original,192720,J164054.38+431255.0,2215577,192720,8852
588007005807312920,original,192732,J165111.08+402331.4,2165125,192732,8980
588007006329241701,original,192882,J140009.17+635612.4,2662679,192882,5994
588009366399418523,original,193117,J091703.35+523734.2,2419611,193117,1026
588009366935437393,original,193203,NGC 2740,25531,193203,888
588009366935699620,original,193217,J090916.95+520438.6,.......,193217,931
588009367470735421,original,193313,UGC 04587,24688,193313,666
588009367474012257,original,193391,J092416.66+542449.7,2468913,193391,1103
588009367474405562,original,193398,SBS 0925+552,26917,193398,1178
588009368009113795,original,193516,J090151.45+521241.1,2409366,193516,854
588009368010883293,original,193552,J092251.78+544950.5,2481709,193552,1092
588009368013373535,original,193589,J095558.75+580836.8,2575063,193589,1475
588009368545787998,original,193640,UGC 04690,25194,193640,801
588009368551817353,original,193684,J101934.27+601334.6,2599504,193684,1817
588009370152468624,original,193761,J114325.46+605953.8,2610270,193761,3362
588009370689929275,original,193886,J115401.97+613843.6,2621875,193886,3621
588009371221295271,original,193955,MCG +10-15-045,29976,193955,1768
588009371757314132,original,194053,J100144.32+575349.5,2572243,194053,1542
588009371758428278,original,194068,J101814.16+585952.0,3086791,194068,1791
588009371759411232,original,194083,MRK 0034,31257,194083,2068
588009371763277967,original,194140,MCG +10-17-062,36676,194140,3434
588009372297723957,original,194198,NGC 3471,33074,194198,2538
588009372836626453,original,194305,CGCG 314-037,35891,194305,3269
588010134656516154,original,194382,CGCG 264-103,26480,194382,1079
588010134657630376,original,194391,J093532.84+535729.0,2455701,194391,1261
588010134659137686,original,194399,J095450.05+554826.1,2515011,194399,1457
588010135193649198,original,194465,J092323.19+530325.0,3133780,194465,1098
588010135727243485,original,194520,J084630.97+481809.0,2314570,194520,654
588010136266276968,original,194661,J090637.19+515908.0,2404163,194661,896
588010136266473477,original,194675,CGCG 264-066,25738,194675,928
588010136804327496,original,194858,J091818.81+541143.4,2462503,194858,1041
588010136804983003,original,194871,J092710.72+550447.4,2489850,194871,1157
588010137340739759,original,194956,J091136.21+534913.4,2451736,194956,956
588010137342443616,original,194987,J093250.40+561320.6,2529726,194987,1242
588010358005039204,original,195162,NGC 3434,32595,195162,2422
588010358005170238,original,195165,J105301.92+034049.2,3358576,195165,2443
588010358010937515,original,195239,J114606.24+035955.0,1261965,195239,3449
588010358530965787,original,195391,J091138.35+025500.1,1240799,195391,958
588010358541648184,original,195590,J104933.68+040940.5,1264363,195590,2367
588010358542827764,original,195606,CGCG 038-083 NED02,.......,195606,2576
588010358545187046,original,195654,J112145.67+041930.9,1266678,195654,3033
588010359061807239,original,195773,J081624.56+022550.6,1226741,195773,353
588010359065477191,original,195838,J084955.15+025353.6,139144,195838,708
588010359069802666,original,195924,J092935.54+033105.8,1253763,195924,1181
588010359074914427,original,195986,J101608.40+041440.4,1265530,195986,1775
588010359076159766,original,196012,J102756.16+042456.0,.......,196012,1969
588010359079895255,original,196092,J110159.57+043221.8,1269630,196092,2600
588010359080485006,original,196102,J110722.82+044201.9,1271978,196102,2723
588010359088283855,original,196215,J121906.06+045004.8,1273992,196215,4092
588010359603920927,original,196297,CGCG 033-055,25457,196297,871
588010359607066674,original,196351,J093304.09+035730.2,1261301,196351,1247
588010359612440663,original,196416,CGCG 037-016,30370,196416,1858
588010359615389829,original,196491,J104907.47+045626.0,1275622,196491,2358
588010359616897197,original,196519,J110306.07+045616.5,1275584,196519,2619
588010359617880110,original,196535,J111220.04+050939.8,1279012,196535,2831
588010359624368293,original,196670,J121143.89+051953.1,1281697,196670,3959
588010359625089144,original,196701,J121801.92+052440.4,3786027,196701,4082
588010360138891521,original,196739,J084637.63+034219.4,1257133,196739,657
588010360145838196,original,196811,CGCG 035-066,28338,196811,1404
588010360152195206,original,196913,J104816.57+052322.7,1282684,196913,2326
588010877681795161,original,197254,CGCG 039-184,35234,197254,3116
588010877686907019,original,197326,J121409.36+035540.5,1260825,197326,4005
588010878221680676,original,197586,J115509.81+041015.4,1264521,197586,3636
588010878222467152,original,197603,NGC 4043,38010,197603,3744
588010878222729283,original,197622,J120425.46+041644.0,3781886,197622,3781
588010878229020711,original,197716,CGCG 043-107,44981,197716,4797
588010878761435147,original,197910,NGC 4292,39922,197910,4149
588010878765301949,original,197972,CGCG 043-079,44233,197972,4703
588010878766678073,original,197996,J130921.37+042953.3,1269043,197996,4971
588010878771068969,original,198050,UGC 08740,49067,198050,5769
588010879296274481,original,198174,CGCG 041-030,38062,198174,3769
588010879297126516,original,198195,J121028.71+051214.7,1279704,198195,3926
588010879299485796,original,198250,J123209.33+050804.4,1278613,198250,4331
588010879299616953,original,198255,J123343.84+051043.9,1279309,198255,4344
588010879303548970,original,198307,CGCG 044-016,45630,198307,4979
588010879306891373,original,198356,CGCG 045-068,48377,198356,5609
588010879842451459,original,198639,J132754.99+051343.6,1280095,198639,5319
588010879844942029,original,198684,J135107.82+050558.4,1278113,198684,5819
588010880366411834,original,198760,CGCG 039-195,35420,198760,3171
588010880370999349,original,198823,J121157.49+055801.1,3096106,198823,3963
588010880371851309,original,198847,NGC 4264,39687,198847,4097
588010880377028761,original,198957,J130659.52+055314.6,1290779,198957,4912
588010880378536061,original,198993,J132048.27+055007.2,1289974,198993,5203
588010930297700618,original,199157,J09110270-0159099,1104724,199157,951
588010930298421464,original,199168,J09172522-0205321,1101952,199168,1029
588010930830115130,original,199181,J08301167-0116124,152712,199181,501
588011101032939631,original,199482,J155049.89+480433.0,2310015,199482,8066
588011101569024143,original,199559,J154427.24+494044.5,2350150,199559,7985
588011101570138305,original,199575,J155519.85+474553.3,2303995,199575,8124
588011122501550131,original,199898,J115213.93+612241.9,2616854,199898,3570
588011122505351233,original,199961,UGC 08172,45163,199961,4856
588011122505810031,original,199972,MCG +10-19-052,45888,199972,5049
588011122508431392,original,200017,MCG +10-20-055,49727,200017,5958
588011122510397505,original,200038,VII Zw 552,51789,200038,6501
588011123042287701,original,200123,MCG +10-19-030,45383,200123,4901
588011123045040150,original,200155,NGC 5379,49508,200155,5882
588011123045105667,original,200156,NGC 5389,49548,200156,5895
588011123047530636,original,200198,J143418.71+571940.4,2563064,200198,6593
588011123048710203,original,200218,NGC 5779,53090,200218,6958
588011123581124741,original,200321,J134256.86+604922.5,2607409,200321,5668
588011124113145930,original,200396,CGCG 315-020,38661,200396,3898
588011124116095049,original,200463,UGC 08237,45583,200463,4946
588011124116160562,original,200465,CGCG 294-023,45617,200465,4973
588011124116422826,original,200475,J131445.60+620357.8,2629869,200475,5083
588011124117471386,original,200496,J133507.21+613229.4,2619867,200496,5474
588011124118585393,original,200519,NGC 5370,49408,200519,5853
588011124119306288,original,200526,MRK 1489,50332,200526,6138
588011124653555887,original,200638,J132100.60+622633.2,3385009,200638,5210
588011124654538769,original,200648,ARK 425,48229,200648,5577
588011124657881117,original,200686,UGC 09412,52202,200686,6653
588011124658733135,original,200698,MCG +10-21-032,52892,200698,6886
588011125185183815,original,200718,CGCG 314-034,35825,200718,3257
588011125190099032,original,200783,J131516.33+625850.9,3804877,200783,5096
588011216986570847,original,200860,J131452.52+603936.8,3086758,200860,5087
588011216989061267,original,200900,J135813.01+585908.4,2585084,200900,5950
588011217524490348,original,201022,J133352.95+602234.8,2601326,201022,5455
588011217535172757,original,201171,UGC 10109,56476,201171,8152
588011217535828054,original,201184,J160332.76+460838.9,2276132,201184,8275
588011218060378270,original,201212,J131709.28+613143.0,2619645,201212,5133
588011218064769094,original,201282,SBS 1430+580,2571334,201282,6557
588011218067456047,original,201315,NGC 5876,54110,201315,7316
588011218073420045,original,201390,J161116.59+450716.5,2259261,201390,8400
588011218596528311,original,201413,J130448.85+621134.1,2632321,201413,4868
588011218597839053,original,201433,J132956.35+613122.2,2619528,201433,5372
588011218597904562,original,201439,J133036.27+612602.7,2617893,201439,5380
588011218603016240,original,201497,LCSB S2103P,.......,201497,6997
588011219133399191,original,201601,J130531.63+623700.0,2640030,201601,4874
588011219133989029,original,201611,J131555.69+621859.9,2634534,201611,5103
588011219138183417,original,201666,J143008.57+585609.0,2584479,201666,6508
588011219138642135,original,201675,J143715.39+582025.6,2577526,201675,6663
588011219142901932,original,201742,J153230.35+523727.4,2419567,201742,7798
588011219145523306,original,201777,CGCG 250-035,56656,201777,8214
588011219671908495,original,201845,J133705.58+620738.2,2631057,201845,5527
588011219677413417,original,201903,MRK 0843,53883,201903,7234
588011219678593207,original,201918,J152056.77+544029.2,2476695,201918,7605
588011219682918669,original,201975,J160724.91+475539.6,2307082,201975,8358
588011500990234762,original,202077,J172533.13+665648.9,2693045,202077,9268
588011500997968001,original,202208,CGCG 253-038,61011,202208,9355
588011500998689112,original,202220,J175259.88+475858.0,2308188,202220,9360
588011501534707994,original,202409,J175445.73+495653.6,2358296,202409,9364
588011502070727114,original,202573,J175523.03+515114.9,2401374,202573,9366
588011502603403415,original,202698,IC 4669,60856,202698,9340
588011502606614705,original,202760,J175540.23+541107.9,2462244,202760,9367
588011503137456321,original,202929,VII Zw 735 NOTES02,.......,202929,9323
588011503142568401,original,203043,J175708.71+562014.8,3087005,203043,9369
588011503143288931,original,203056,GALEXASC J175735.25,.......,203056,9373
588011503143551353,original,203061,J175911.21+540648.2,2460141,203061,9375
588013381666996260,original,203151,J113040.21+503704.2,2377958,203151,3184
588013381669486727,original,203199,J120624.82+511936.3,.......,203199,3827
588013381671583852,original,203234,J123715.60+511203.0,2390117,203234,4405
588013381672239202,original,203241,J124624.92+510839.7,2389124,203241,4529
588013381672828975,original,203247,J125516.16+505512.4,2384976,203247,4677
588013381673222210,original,203257,J130055.82+505201.9,2383821,203257,4775
588013382189515016,original,203356,J084402.34+362852.8,3398785,203356,640
588013382202163349,original,203521,J110538.02+502101.7,3400107,203521,2681
588013382203736125,original,203551,MCG +09-19-083,35312,203551,3128
588013382204129324,original,203561,MCG +09-19-119,35715,203561,3221
588013382210289753,original,203664,J130401.50+511357.1,2390702,203664,4848
588013382725402844,original,203793,J083406.86+351459.0,2061646,203793,549
588013382727958771,original,203840,J085631.27+390450.2,2142949,203840,787
588013382727958844,original,203842,J085658.02+390638.5,2143532,203842,792
588013382728155348,original,203853,J085821.28+392130.4,2148361,203853,804
588013382734577904,original,203931,J100729.74+470957.3,2293473,203931,1630
588013382738837690,original,203985,J110249.67+502809.5,2373956,203985,2612
588013382741131322,original,204011,J113535.69+514530.8,2399589,204011,3263
588013383256048126,original,204111,J074604.00+253718.8,1743278,204111,72
588013383257161769,original,204126,CGCG 148-054,22083,204126,146
588013383258210405,original,204163,J080107.95+290853.1,3398037,204163,201
588013383260635430,original,204197,J081949.69+330536.7,3088733,204197,371
588013383264698531,original,204256,J085423.75+391503.5,2146310,204256,746
588013383275643039,original,204369,J110127.96+505139.5,2383663,204369,2592
588013383277215885,original,204387,J112326.29+514308.5,2398871,204387,3049
588013383279444171,original,204421,J115634.89+522953.2,2416483,204421,3648
588013383279444195,original,204424,J115647.16+522903.2,37551,204424,3652
588013383281410166,original,204458,J122524.75+523141.0,3401999,204458,4228
588013383805501584,original,204657,J093232.92+444122.9,3440756,204657,1236
588013383814938720,original,204772,J113457.23+523246.8,3400828,204772,3245
588013383815659610,original,204781,J114552.49+524008.6,3401285,204781,3440
588013383816380487,original,204816,J115704.83+524903.6,2424460,204816,3659
588013383817297985,original,204837,J121042.54+530214.1,2430181,204837,3937
588013383817560117,original,204845,J121453.72+530522.8,3401864,204845,4016
588013384338702614,original,204923,J085357.58+401732.7,2163637,204923,743
588013384339488939,original,204937,J090122.53+411805.3,2178904,204937,851
588013384340799523,original,204951,KUG 0910+433,26038,204951,976
588013384352464991,original,205054,J114448.90+531058.1,2433941,205054,3416
588013384355348524,original,205110,MCG +09-21-002,41052,205110,4301
588013384356593784,original,205134,J124755.68+531029.2,2433701,205134,4554
588013384356921437,original,205140,J125253.45+531427.1,.......,205140,4633
588016525559791704,original,205167,IC 2516,28589,205167,1455
588016526634713107,original,205236,J100534.67+392853.0,3580813,205236,1607
588016839633993939,original,205327,IC 2248,23176,205327,344
588016840175648962,original,205562,J085512.45+293006.1,1868337,205562,774
588016840175976535,original,205568,J085830.94+295057.1,1880460,205568,807
588016840704393474,original,205590,CGCG 087-038,21825,205590,75
588016840704918017,original,205612,J075153.86+194453.7,3521633,205612,122
588016840710553801,original,205682,J083656.97+272151.3,1805801,205682,570
588016877757530274,original,205915,J090251.08+294624.4,1877675,205915,857
588016878294204613,original,206092,J085951.47+295727.2,1884618,206092,823
588016878294597822,original,206106,J090331.57+301732.1,1897994,206106,866
588016878822424909,original,206139,J074802.52+184855.5,1571241,206139,92
588016878829699221,original,206237,LCSB S1189P,.......,206237,652
588016879367487551,original,206412,CGCG 150-044 NED01,.......,206412,741
588016879904948349,original,206547,J085819.48+310719.3,1932689,206547,803
588016890632339575,original,206564,CGCG 151-055 NED02,.......,206564,1048
588016890640793736,original,206718,J104647.59+390648.3,2143579,206718,2298
588016891170652275,original,206747,J093143.80+333546.7,3530459,206747,1231
588016891177074696,original,206853,MCG +07-22-037,31679,206853,2159
588016891177730088,original,206878,J104657.30+393342.2,139442,206878,2300
588016891708768266,original,206930,MCG +06-22-002,27811,206930,1344
588016891710210160,original,206953,J095803.46+363655.1,2083788,206953,1490
588016891711914030,original,206992,IC 2557,29977,206992,1773
