ra,dec,smooth-or-featured-gz2_smooth,smooth-or-featured-gz2_featured-or-disk,smooth-or-featured-gz2_artifact,disk-edge-on-gz2_yes,disk-edge-on-gz2_no,bar-gz2_yes,bar-gz2_no,has-spiral-arms-gz2_yes,has-spiral-arms-gz2_no,bulge-size-gz2_no,bulge-size-gz2_just-noticeable,bulge-size-gz2_obvious,bulge-size-gz2_dominant,something-odd-gz2_yes,something-odd-gz2_no,how-rounded-gz2_round,how-rounded-gz2_in-between,how-rounded-gz2_cigar,bulge-shape-gz2_round,bulge-shape-gz2_boxy,bulge-shape-gz2_no-bulge,spiral-winding-gz2_tight,spiral-winding-gz2_medium,spiral-winding-gz2_loose,spiral-arm-count-gz2_1,spiral-arm-count-gz2_2,spiral-arm-count-gz2_3,spiral-arm-count-gz2_4,spiral-arm-count-gz2_more-than-4,spiral-arm-count-gz2_cant-tell,smooth-or-featured-gz2_total-votes,smooth-or-featured-gz2_smooth_fraction,smooth-or-featured-gz2_featured-or-disk_fraction,smooth-or-featured-gz2_artifact_fraction,disk-edge-on-gz2_total-votes,disk-edge-on-gz2_yes_fraction,disk-edge-on-gz2_no_fraction,has-spiral-arms-gz2_total-votes,has-spiral-arms-gz2_yes_fraction,has-spiral-arms-gz2_no_fraction,bar-gz2_total-votes,bar-gz2_yes_fraction,bar-gz2_no_fraction,bulge-size-gz2_total-votes,bulge-size-gz2_dominant_fraction,bulge-size-gz2_obvious_fraction,bulge-size-gz2_just-noticeable_fraction,bulge-size-gz2_no_fraction,something-odd-gz2_total-votes,something-odd-gz2_yes_fraction,something-odd-gz2_no_fraction,how-rounded-gz2_total-votes,how-rounded-gz2_round_fraction,how-rounded-gz2_in-between_fraction,how-rounded-gz2_cigar_fraction,bulge-shape-gz2_total-votes,bulge-shape-gz2_round_fraction,bulge-shape-gz2_boxy_fraction,bulge-shape-gz2_no-bulge_fraction,spiral-winding-gz2_total-votes,spiral-winding-gz2_tight_fraction,spiral-winding-gz2_medium_fraction,spiral-winding-gz2_loose_fraction,spiral-arm-count-gz2_total-votes,spiral-arm-count-gz2_1_fraction,spiral-arm-count-gz2_2_fraction,spiral-arm-count-gz2_3_fraction,spiral-arm-count-gz2_4_fraction,spiral-arm-count-gz2_more-than-4_fraction,spiral-arm-count-gz2_cant-tell_fraction,file_loc,subfolder,iauname,smooth-or-featured-gz2_semantic,disk-edge-on-gz2_semantic,has-spiral-arms-gz2_semantic,bar-gz2_semantic,bulge-size-gz2_semantic,something-odd-gz2_semantic,how-rounded-gz2_semantic,bulge-shape-gz2_semantic,spiral-winding-gz2_semantic,spiral-arm-count-gz2_semantic,summary,leaf_prob,label,filename,id_str,objid,sample,asset_id,name,pgc,img_name,row_txt
249.06396484400005,42.957572937,9,45,2,1,44,34,10,30,14,1,6,30,7,43,11,8,1,0,1,0,0,2,13,15,8,20,0,0,0,2,56,0.16071428571428573,0.8035714285714286,0.03571428571428571,45,0.022222222222222223,0.9777777777777777,44,0.6818181818181818,0.3181818181818182,44,0.7727272727272727,0.22727272727272727,44,0.1590909090909091,0.6818181818181818,0.13636363636363635,0.022727272727272728,54,0.7962962962962963,0.2037037037037037,9,0.8888888888888888,0.1111111111111111,0.0,1,1.0,0.0,0.0,30,0.06666666666666667,0.43333333333333335,0.5,30,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,data/gz2/images/588007/588007004731932771.jpg,588007,J163615.35+425727.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_loose,spiral-arm-count-gz2_2,barred_spiral,0.4139610389610389,5,588007004731932771.jpg,588007004731932771,588007004731932771,original,191702,J163615.36+425727.0,2209821,191702,8811
204.352432251,9.02349662781,12,23,1,1,22,6,16,1,21,0,1,12,9,30,5,6,6,0,1,0,0,0,1,0,0,0,1,0,0,0,36,0.3333333333333333,0.6388888888888888,0.027777777777777776,23,0.043478260869565216,0.9565217391304348,22,0.045454545454545456,0.9545454545454546,22,0.2727272727272727,0.7272727272727273,22,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.0,35,0.8571428571428571,0.14285714285714285,12,0.5,0.5,0.0,1,1.0,0.0,0.0,1,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,data/gz2/images/588017/588017990689751059.jpg,588017,J133724.58+090124.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4242424242424242,6,588017990689751059.jpg,588017990689751059,588017990689751059,original,229957,CGCG 073-053,48114,229957,5533
168.622589111,8.11822128296,22,16,1,1,15,1,14,3,12,0,0,11,4,20,18,4,18,0,1,0,0,2,1,0,0,1,0,0,0,2,39,0.5641025641025641,0.41025641025641024,0.02564102564102564,16,0.0625,0.9375,15,0.2,0.8,15,0.06666666666666667,0.9333333333333333,15,0.26666666666666666,0.7333333333333333,0.0,0.0,38,0.5263157894736842,0.47368421052631576,22,0.18181818181818182,0.8181818181818182,0.0,1,1.0,0.0,0.0,3,0.6666666666666666,0.3333333333333333,0.0,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/588017/588017726809309329.jpg,588017,J111429.42+080705.5,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,how-rounded-gz2_in-between,-,-,-,smooth_inbetween,0.46153846153846156,0,588017726809309329.jpg,588017726809309329,588017726809309329,original,223004,J111429.42+080705.5,.......,223004,2887
172.120910645,35.222202301,13,25,1,0,25,15,10,8,17,0,7,16,2,22,16,4,9,0,0,0,0,3,5,0,0,4,0,0,0,4,39,0.3333333333333333,0.6410256410256411,0.02564102564102564,25,0.0,1.0,25,0.32,0.68,25,0.6,0.4,25,0.08,0.64,0.28,0.0,38,0.5789473684210527,0.42105263157894735,13,0.3076923076923077,0.6923076923076923,0.0,0,,,,8,0.375,0.625,0.0,8,0.0,0.5,0.0,0.0,0.0,0.5,data/gz2/images/587739/587739408388194326.jpg,587739,J112829.01+351319.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739408388194326.jpg,587739408388194326,587739408388194326,original,128843,J112829.05+351319.7,2061225,128843,3131
157.931793213,10.950299263,3,26,1,1,25,5,20,14,11,0,4,17,4,15,14,0,1,2,1,0,0,0,7,7,0,13,0,0,0,1,30,0.1,0.8666666666666667,0.03333333333333333,26,0.038461538461538464,0.9615384615384616,25,0.56,0.44,25,0.2,0.8,25,0.16,0.68,0.16,0.0,29,0.5172413793103449,0.4827586206896552,3,0.0,0.3333333333333333,0.6666666666666666,1,1.0,0.0,0.0,14,0.0,0.5,0.5,14,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142,data/gz2/images/587734/587734948594253999.jpg,587734,J103143.62+105701.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,unbarred_spiral,0.3733333333333334,4,587734948594253999.jpg,587734948594253999,587734948594253999,original,76680,J103143.61+105701.3,1386811,76680,2009
217.547393799,25.3998718262,5,31,0,1,30,4,26,15,15,0,6,11,13,31,5,2,3,0,0,0,1,7,8,0,0,11,0,1,0,3,36,0.1388888888888889,0.8611111111111112,0.0,31,0.03225806451612903,0.967741935483871,30,0.5,0.5,30,0.13333333333333333,0.8666666666666667,30,0.43333333333333335,0.36666666666666664,0.2,0.0,36,0.8611111111111112,0.1388888888888889,5,0.4,0.6,0.0,1,0.0,0.0,1.0,15,0.4666666666666667,0.5333333333333333,0.0,15,0.0,0.7333333333333333,0.0,0.06666666666666667,0.0,0.2,data/gz2/images/587739/587739706873807085.jpg,587739,J143011.37+252359.5,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,deadlock,bar-gz2_no,bulge-size-gz2_dominant,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739706873807085.jpg,587739706873807085,587739706873807085,original,135365,J143011.38+252359.5,3827683,135365,6511
219.882202148,9.23497009277,8,39,1,8,31,2,29,12,19,0,8,18,5,25,22,0,2,6,7,0,1,9,2,1,5,1,0,0,0,6,48,0.16666666666666666,0.8125,0.020833333333333332,39,0.20512820512820512,0.7948717948717948,31,0.3870967741935484,0.6129032258064516,31,0.06451612903225806,0.9354838709677419,31,0.16129032258064516,0.5806451612903226,0.25806451612903225,0.0,47,0.5319148936170213,0.46808510638297873,8,0.0,0.25,0.75,8,0.875,0.0,0.125,12,0.75,0.16666666666666666,0.08333333333333333,12,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,0.5,data/gz2/images/587736/587736543630852175.jpg,587736,J143931.72+091405.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.37029569892473113,6,587736543630852175.jpg,587736543630852175,587736543630852175,original,92431,UGC 09443,52380,92431,6740
225.305343628,21.0061759949,7,29,0,1,28,10,18,15,13,0,2,13,13,29,7,3,3,1,1,0,0,4,7,4,1,9,1,0,0,4,36,0.19444444444444445,0.8055555555555556,0.0,29,0.034482758620689655,0.9655172413793104,28,0.5357142857142857,0.4642857142857143,28,0.35714285714285715,0.6428571428571429,28,0.4642857142857143,0.4642857142857143,0.07142857142857142,0.0,36,0.8055555555555556,0.19444444444444445,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,1.0,0.0,0.0,15,0.26666666666666666,0.4666666666666667,0.26666666666666666,15,0.06666666666666667,0.6,0.06666666666666667,0.0,0.0,0.26666666666666666,data/gz2/images/587739/587739809954922767.jpg,587739,J150113.28+210022.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,deadlock,something-odd-gz2_yes,-,-,-,-,unbarred_spiral,0.2678571428571429,4,587739809954922767.jpg,587739809954922767,587739809954922767,original,140008,J150113.25+210021.5,1640709,140008,7154
226.121185303,42.98937606810001,6,37,2,1,36,25,11,14,22,0,8,21,7,30,13,2,4,0,1,0,0,3,10,1,0,12,0,0,0,2,45,0.13333333333333333,0.8222222222222222,0.044444444444444446,37,0.02702702702702703,0.972972972972973,36,0.3888888888888889,0.6111111111111112,36,0.6944444444444444,0.3055555555555556,36,0.19444444444444445,0.5833333333333334,0.2222222222222222,0.0,43,0.6976744186046512,0.3023255813953488,6,0.3333333333333333,0.6666666666666666,0.0,1,1.0,0.0,0.0,14,0.21428571428571427,0.7142857142857143,0.07142857142857142,14,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,data/gz2/images/587735/587735491359539384.jpg,587735,,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587735491359539384.jpg,587735491359539384,587735491359539384,original,83297,J150429.05+425921.3,2210505,83297,7203
249.056793213,40.7082901001,19,19,0,0,19,3,16,7,12,0,7,10,2,27,11,13,6,0,0,0,0,5,1,1,1,3,0,0,0,3,38,0.5,0.5,0.0,19,0.0,1.0,19,0.3684210526315789,0.631578947368421,19,0.15789473684210525,0.8421052631578947,19,0.10526315789473684,0.5263157894736842,0.3684210526315789,0.0,38,0.7105263157894737,0.2894736842105263,19,0.6842105263157895,0.3157894736842105,0.0,0,,,,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,data/gz2/images/587729/587729653422293196.jpg,587729,J163613.62+404229.8,deadlock,-,-,-,-,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587729653422293196.jpg,587729653422293196,587729653422293196,original,37006,J163613.65+404229.6,2169777,37006,8808
182.38710022,17.0142631531,10,18,0,0,18,9,9,6,12,0,0,13,5,17,11,8,2,0,0,0,0,2,4,0,0,0,2,0,0,4,28,0.35714285714285715,0.6428571428571429,0.0,18,0.0,1.0,18,0.3333333333333333,0.6666666666666666,18,0.5,0.5,18,0.2777777777777778,0.7222222222222222,0.0,0.0,28,0.6071428571428571,0.39285714285714285,10,0.8,0.2,0.0,0,,,,6,0.3333333333333333,0.6666666666666666,0.0,6,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,data/gz2/images/587742/587742863676735572.jpg,587742,J120933.00+170054.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,deadlock,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587742863676735572.jpg,587742863676735572,587742863676735572,original,183688,II Zw 057,38634,183688,3897
186.06729126,20.1382808685,22,22,1,4,18,0,18,0,18,0,1,10,7,33,11,13,9,0,4,0,0,0,0,0,0,0,0,0,0,0,45,0.4888888888888889,0.4888888888888889,0.022222222222222223,22,0.18181818181818182,0.8181818181818182,18,0.0,1.0,18,0.0,1.0,18,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,44,0.75,0.25,22,0.5909090909090909,0.4090909090909091,0.0,4,1.0,0.0,0.0,0,,,,0,,,,,,,data/gz2/images/587742/587742576979607789.jpg,587742,J122416.15+200817.8,deadlock,-,-,-,-,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587742576979607789.jpg,587742576979607789,587742576979607789,original,175884,J122416.13+200818.1,1617685,175884,4194
207.649597168,9.70605659485,3,28,0,0,28,18,10,13,15,0,11,17,0,16,15,0,3,0,0,0,0,8,4,1,1,3,0,0,1,8,31,0.0967741935483871,0.9032258064516129,0.0,28,0.0,1.0,28,0.4642857142857143,0.5357142857142857,28,0.6428571428571429,0.35714285714285715,28,0.0,0.6071428571428571,0.39285714285714285,0.0,31,0.5161290322580645,0.4838709677419355,3,0.0,1.0,0.0,0,,,,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,13,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.6153846153846154,data/gz2/images/587736/587736543088673055.jpg,587736,J135035.90+094221.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587736543088673055.jpg,587736543088673055,587736543088673055,original,91869,J135035.90+094222.1,1368875,91869,5802
172.21067810099998,15.0533914566,5,37,3,0,37,11,26,26,11,0,16,20,1,22,20,3,2,0,0,0,0,7,19,0,0,23,1,0,0,2,45,0.1111111111111111,0.8222222222222222,0.06666666666666667,37,0.0,1.0,37,0.7027027027027027,0.2972972972972973,37,0.2972972972972973,0.7027027027027027,37,0.02702702702702703,0.5405405405405406,0.43243243243243246,0.0,42,0.5238095238095238,0.47619047619047616,5,0.6,0.4,0.0,0,,,,26,0.2692307692307692,0.7307692307692307,0.0,26,0.0,0.8846153846153846,0.038461538461538464,0.0,0.0,0.07692307692307693,data/gz2/images/587738/587738410871685172.jpg,587738,J112850.56+150312.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,unbarred_spiral,0.40600600600600606,4,587738410871685172.jpg,587738410871685172,587738410871685172,original,111017,J112850.54+150311.8,1473967,111017,3139
176.88760376,31.1437797546,16,22,0,1,21,3,18,6,15,0,3,12,6,21,17,15,1,0,0,1,0,1,4,1,0,6,0,0,0,0,38,0.42105263157894735,0.5789473684210527,0.0,22,0.045454545454545456,0.9545454545454546,21,0.2857142857142857,0.7142857142857143,21,0.14285714285714285,0.8571428571428571,21,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,38,0.5526315789473685,0.4473684210526316,16,0.9375,0.0625,0.0,1,0.0,1.0,0.0,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,6,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587739/587739607550656609.jpg,587739,J114733.02+310837.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.33834586466165417,6,587739607550656609.jpg,587739607550656609,587739607550656609,original,131232,J114732.99+310838.1,1933649,131232,3486
120.10622406,47.93468856810001,10,32,3,2,30,13,17,16,14,0,7,20,3,22,20,0,8,2,2,0,0,4,8,4,0,14,0,0,0,2,45,0.2222222222222222,0.7111111111111111,0.06666666666666667,32,0.0625,0.9375,30,0.5333333333333333,0.4666666666666667,30,0.43333333333333335,0.5666666666666667,30,0.1,0.6666666666666666,0.23333333333333334,0.0,42,0.5238095238095238,0.47619047619047616,10,0.0,0.8,0.2,2,1.0,0.0,0.0,16,0.25,0.5,0.25,16,0.0,0.875,0.0,0.0,0.0,0.125,data/gz2/images/587737/587737808494985297.jpg,587737,J080025.49+475604.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,unbarred_spiral,0.20148148148148148,4,587737808494985297.jpg,587737808494985297,587737808494985297,original,105409,J080025.52+475604.5,2307215,105409,198
237.336517334,24.3135452271,13,38,0,1,37,17,20,16,21,0,9,23,5,32,19,12,1,0,1,0,0,9,7,0,1,13,0,1,0,1,51,0.2549019607843137,0.7450980392156863,0.0,38,0.02631578947368421,0.9736842105263158,37,0.43243243243243246,0.5675675675675675,37,0.4594594594594595,0.5405405405405406,37,0.13513513513513514,0.6216216216216216,0.24324324324324326,0.0,51,0.6274509803921569,0.37254901960784315,13,0.9230769230769231,0.07692307692307693,0.0,1,1.0,0.0,0.0,16,0.5625,0.4375,0.0,16,0.0625,0.8125,0.0,0.0625,0.0,0.0625,data/gz2/images/587736/587736975275131087.jpg,587736,J154920.76+241848.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.22257551669316378,6,587736975275131087.jpg,587736975275131087,587736975275131087,original,103115,J154920.74+241848.3,1704491,103115,8051
176.12448120099998,36.8857269287,12,20,1,1,19,14,5,2,17,0,2,17,0,25,7,8,4,0,1,0,0,1,1,0,0,0,0,0,0,2,33,0.36363636363636365,0.6060606060606061,0.030303030303030304,20,0.05,0.95,19,0.10526315789473684,0.8947368421052632,19,0.7368421052631579,0.2631578947368421,19,0.0,0.8947368421052632,0.10526315789473684,0.0,32,0.78125,0.21875,12,0.6666666666666666,0.3333333333333333,0.0,1,1.0,0.0,0.0,2,0.5,0.5,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,data/gz2/images/587738/587738616491016203.jpg,587738,J114430.09+365259.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587738616491016203.jpg,587738616491016203,587738616491016203,original,114133,KUG 1141+371,36541,114133,3406
148.995101929,58.143646240200006,20,17,2,0,16,6,11,5,12,0,3,12,2,25,12,13,7,0,0,0,0,2,3,0,0,2,0,0,0,3,39,0.5128205128205128,0.4358974358974359,0.05128205128205128,16,0.0,1.0,17,0.29411764705882354,0.7058823529411765,17,0.35294117647058826,0.6470588235294118,17,0.11764705882352941,0.7058823529411765,0.17647058823529413,0.0,37,0.6756756756756757,0.32432432432432434,20,0.65,0.35,0.0,0,,,,5,0.4,0.6,0.0,5,0.0,0.4,0.0,0.0,0.0,0.6,data/gz2/images/588009/588009368013373535.jpg,588009,J095558.82+580837.1,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,how-rounded-gz2_round,-,-,-,smooth_round,0.3333333333333333,1,588009368013373535.jpg,588009368013373535,588009368013373535,original,193589,J095558.75+580836.8,2575063,193589,1475
125.676887512,7.08855819702,10,34,4,3,31,1,30,3,28,0,10,17,4,36,8,7,3,0,3,0,0,2,1,0,0,1,0,0,0,2,48,0.20833333333333334,0.7083333333333334,0.08333333333333333,34,0.08823529411764706,0.9117647058823529,31,0.0967741935483871,0.9032258064516129,31,0.03225806451612903,0.967741935483871,31,0.12903225806451613,0.5483870967741935,0.3225806451612903,0.0,44,0.8181818181818182,0.18181818181818182,10,0.7,0.3,0.0,3,1.0,0.0,0.0,3,0.6666666666666666,0.3333333333333333,0.0,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587734/587734949653971069.jpg,587734,J082242.45+070518.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.5645161290322581,6,587734949653971069.jpg,587734949653971069,587734949653971069,original,77055,J082242.47+070518.9,1313592,77055,413
141.513595581,12.7343635559,7,53,1,0,53,2,50,2,50,0,3,39,10,54,6,6,2,0,0,0,0,2,0,0,0,0,0,0,0,2,61,0.11475409836065574,0.8688524590163934,0.01639344262295082,53,0.0,1.0,52,0.038461538461538464,0.9615384615384616,52,0.038461538461538464,0.9615384615384616,52,0.19230769230769232,0.75,0.057692307692307696,0.0,60,0.9,0.1,8,0.75,0.25,0.0,0,,,,2,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,data/gz2/images/587745/587745539977314455.jpg,587745,J092603.26+124403.7,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.8033029391793579,6,587745539977314455.jpg,587745539977314455,587745539977314455,original,188515,UGC 05025,26753,188515,1119
132.735839844,36.3353462219,4,40,1,2,38,29,9,20,18,2,27,9,0,27,17,0,4,0,1,0,1,5,7,8,1,13,0,0,0,6,45,0.08888888888888889,0.8888888888888888,0.022222222222222223,40,0.05,0.95,38,0.5263157894736842,0.47368421052631576,38,0.7631578947368421,0.23684210526315788,38,0.0,0.23684210526315788,0.7105263157894737,0.05263157894736842,44,0.6136363636363636,0.38636363636363635,4,0.0,1.0,0.0,2,0.5,0.0,0.5,20,0.25,0.35,0.4,20,0.05,0.65,0.0,0.0,0.0,0.3,data/gz2/images/587732/587732470926213145.jpg,587732,,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,barred_spiral,0.3391812865497076,5,587732470926213145.jpg,587732470926213145,587732470926213145,original,53513,KUG 0847+365B,.......,53513,717
232.228942871,7.74528503418,0,28,0,1,27,27,0,26,1,0,9,16,2,15,13,0,0,0,1,0,0,3,17,6,0,11,13,1,0,1,28,0.0,1.0,0.0,28,0.03571428571428571,0.9642857142857143,27,0.9629629629629629,0.037037037037037035,27,1.0,0.0,27,0.07407407407407407,0.5925925925925926,0.3333333333333333,0.0,28,0.5357142857142857,0.4642857142857143,0,,,,1,1.0,0.0,0.0,26,0.11538461538461539,0.6538461538461539,0.23076923076923078,26,0.0,0.4230769230769231,0.5,0.038461538461538464,0.0,0.038461538461538464,data/gz2/images/587736/587736477060694139.jpg,587736,J152854.94+074443.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_3,barred_spiral,0.9285714285714285,5,587736477060694139.jpg,587736477060694139,587736477060694139,original,88712,CGCG 049-174,55210,88712,7724
144.186080933,35.0250473022,16,45,0,2,41,19,22,6,35,0,28,10,3,40,19,0,14,2,2,0,0,6,0,0,0,2,0,0,0,4,61,0.26229508196721313,0.7377049180327869,0.0,43,0.046511627906976744,0.9534883720930233,41,0.14634146341463414,0.8536585365853658,41,0.4634146341463415,0.5365853658536586,41,0.07317073170731707,0.24390243902439024,0.6829268292682927,0.0,59,0.6779661016949152,0.3220338983050847,16,0.0,0.875,0.125,2,1.0,0.0,0.0,6,1.0,0.0,0.0,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/588016/588016892245049491.jpg,588016,J093644.65+350130.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.32219670271426315,6,588016892245049491.jpg,588016892245049491,588016892245049491,original,207119,J093644.61+350129.7,3530999,207119,1270
188.704620361,2.37490987778,8,37,0,1,36,17,19,20,16,0,8,24,4,26,20,6,3,0,1,0,0,6,12,2,3,16,0,0,0,1,45,0.17777777777777778,0.8222222222222222,0.0,37,0.02702702702702703,0.972972972972973,36,0.5555555555555556,0.4444444444444444,36,0.4722222222222222,0.5277777777777778,36,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.0,46,0.5652173913043478,0.43478260869565216,9,0.6666666666666666,0.3333333333333333,0.0,1,1.0,0.0,0.0,20,0.3,0.6,0.1,20,0.15,0.8,0.0,0.0,0.0,0.05,data/gz2/images/587726/587726015072763993.jpg,587726,J123449.10+022229.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,unbarred_spiral,0.23456790123456792,4,587726015072763993.jpg,587726015072763993,587726015072763993,original,15338,J123449.14+022229.5,1224876,15338,4382
147.707809448,17.1384124756,17,30,0,4,26,2,24,8,18,0,4,15,7,33,14,10,7,0,4,0,0,3,4,1,1,3,0,0,0,4,47,0.3617021276595745,0.6382978723404256,0.0,30,0.13333333333333333,0.8666666666666667,26,0.3076923076923077,0.6923076923076923,26,0.07692307692307693,0.9230769230769231,26,0.2692307692307692,0.5769230769230769,0.15384615384615385,0.0,47,0.7021276595744681,0.2978723404255319,17,0.5882352941176471,0.4117647058823529,0.0,4,1.0,0.0,0.0,8,0.375,0.5,0.125,8,0.125,0.375,0.0,0.0,0.0,0.5,data/gz2/images/587745/587745245237739583.jpg,587745,J095049.87+170818.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.353518821603928,6,587745245237739583.jpg,587745245237739583,587745245237739583,original,187092,CGCG 092-056,28342,187092,1408
